dist,delta_t,ref_speed,drv_speed,ref_throttle,drv_throttle,ref_brake,drv_brake,ref_steering,drv_steering,ref_gear,drv_gear,ref_glat,drv_glat,ref_glong,drv_glong,ref_rpm,drv_rpm
10455.0,-0.9600000000000364,272.0,269.0,100.0,100.0,0.0,0.0,-2.34,-1.21,5.0,6.0,1.11,1.21,0.03,0.02,6936.0,7640.0
10460.0,-0.9499999999999318,272.0,269.0,100.0,100.0,0.0,0.0,-2.14,-1.0350000000000001,5.0,6.0,1.11,1.145,0.03,0.025,6929.0,7636.5
10465.0,-0.9500000000000455,272.0,269.0,100.0,100.0,0.0,0.0,-1.995,-1.06,5.0,6.0,1.14,1.13,0.025,0.03,6935.0,7637.0
10470.0,-0.9499999999999318,272.0,269.0,100.0,100.0,0.0,0.0,-2.11,-1.365,5.0,6.0,1.02,0.995,0.02,0.015,6930.0,7654.0
10475.0,-0.9400000000000546,272.0,269.0,100.0,100.0,0.0,0.0,-2.42,-1.44,5.0,6.0,1.01,1.09,0.02,0.03,6960.0,7650.0
10480.0,-0.9499999999999886,272.0,269.0,100.0,100.0,0.0,0.0,-2.175,-1.33,5.0,6.0,1.045,1.01,0.03,0.02,6932.5,7651.0
10485.0,-0.9499999999999886,272.0,269.0,100.0,100.0,0.0,0.0,-2.2,-1.275,5.0,6.0,0.96,1.05,0.01,0.03,6968.0,7682.0
10490.0,-0.9400000000000546,272.0,269.0,100.0,100.0,0.0,0.0,-2.19,-0.96,5.0,6.0,1.2,1.16,0.06,0.03,6948.0,7646.0
10495.0,-0.9500000000000455,272.0,269.0,100.0,100.0,0.0,0.0,-1.9249999999999998,-0.92,5.0,6.0,1.1400000000000001,1.15,0.03,0.03,6933.0,7639.0
10500.0,-0.9500000000000455,272.0,269.0,100.0,100.0,0.0,0.0,-2.02,-0.865,5.0,6.0,1.16,1.21,0.02,0.04,6951.0,7649.5
10505.0,-0.9399999999999409,272.0,269.0,100.0,100.0,0.0,0.0,-1.84,-0.43,5.0,6.0,1.3,1.13,0.05,0.03,6927.0,7629.0
10510.0,-0.9500000000000455,272.0,269.0,100.0,100.0,0.0,0.0,-1.69,-0.49,5.0,6.0,0.965,0.76,0.01,0.0,6929.5,7647.0
10515.0,-0.9499999999999318,272.0,269.0,100.0,100.0,0.0,0.0,-1.88,-0.69,5.0,6.0,0.83,0.765,-0.02,0.045,7020.0,7715.5
10520.0,-0.9400000000000546,272.0,269.0,100.0,100.0,0.0,0.0,-1.69,-0.51,5.0,6.0,1.07,0.91,0.03,0.05,6946.0,7650.0
10525.0,-0.9499999999999318,272.0,269.0,100.0,100.0,0.0,0.0,-1.6549999999999998,-0.65,5.0,6.0,0.945,0.84,0.015,0.02,6955.5,7651.0
10530.0,-0.9500000000000455,272.0,269.0,99.0,100.0,2.0,0.0,-1.29,-0.395,5.0,6.0,0.97,0.79,0.02,0.025,6942.0,7652.0
10535.0,-0.9399999999999409,272.0,269.0,60.0,91.0,47.0,10.0,-0.53,-0.36,5.0,6.0,0.87,0.79,-0.71,-0.07,6829.0,7628.0
10540.0,-0.9500000000000455,269.0,268.0,15.5,40.0,77.0,61.0,-0.395,-0.61,5.0,6.0,0.72,0.76,-1.505,-0.92,6678.5,7465.0
10545.0,-0.9399999999999409,264.0,264.0,69.0,0.0,94.0,88.0,-0.89,-1.08,0.0,0.0,0.61,0.71,-2.07,-1.69,7488.0,8186.0
10550.0,-0.9400000000000546,260.0,260.0,69.0,0.0,100.0,87.0,-1.5,-1.34,0.0,5.0,0.55,0.79,-2.18,-1.83,7234.0,7993.0
10555.0,-0.9500000000000455,253.0,255.5,0.0,0.0,90.0,82.5,-3.55,-2.94,4.0,5.0,0.61,0.8500000000000001,-2.05,-1.91,7216.0,7812.0
10560.0,-0.9499999999999318,248.5,251.0,0.0,0.0,68.5,60.0,-6.06,-4.2,4.0,5.0,1.005,1.15,-1.67,-1.46,7073.0,7699.0
10565.0,-0.9400000000000546,245.0,248.0,0.0,0.0,44.0,22.0,-7.52,-3.43,4.0,5.0,1.16,1.67,-1.41,-0.84,7087.0,7763.0
10570.0,-0.9499999999999318,242.0,246.0,0.0,0.0,25.0,9.5,-8.79,-4.915,4.0,5.0,2.26,2.26,-0.99,-0.595,7054.0,7752.5
10575.0,-0.9500000000000455,239.5,244.0,0.0,0.0,4.5,0.0,-9.120000000000001,-6.13,4.0,5.0,2.545,2.22,-0.5800000000000001,-0.37,7047.5,7730.0
10580.0,-0.9399999999999409,238.0,243.0,0.0,0.0,3.0,0.0,-9.34,-6.28,4.0,5.0,1.82,1.83,-0.49,-0.37,6990.0,7684.0
10585.0,-0.9499999999999886,236.0,242.0,0.0,0.0,0.0,0.0,-9.86,-6.785,4.0,5.0,2.24,2.075,-0.44,-0.37,6949.0,7644.0
10590.0,-0.9600000000000364,235.0,241.0,0.0,0.0,0.0,0.0,-10.53,-7.55,4.0,5.0,2.06,2.21,-0.43,-0.38,6898.0,7600.0
10595.0,-0.9599999999999227,233.0,239.0,0.0,0.0,0.0,0.0,-10.85,-7.5,4.0,5.0,2.12,2.05,-0.43,-0.36,6849.0,7549.0
10600.0,-0.9600000000000364,232.0,238.0,7.0,0.0,0.0,0.0,-12.21,-7.78,4.0,5.0,1.85,1.95,-0.35,-0.36,6852.0,7497.0
10605.0,-0.9499999999999886,231.0,236.0,39.0,0.0,0.0,0.0,-13.030000000000001,-7.69,4.0,5.0,2.34,2.73,-0.235,-0.38,6875.5,7435.0
10610.0,-0.9599999999999795,229.5,234.5,55.5,15.0,0.0,0.0,-13.934999999999999,-7.800000000000001,4.0,5.0,2.6100000000000003,2.65,-0.195,-0.345,6846.5,7414.0
10615.0,-0.9700000000000273,228.5,233.0,77.0,27.0,0.0,1.0,-14.89,-8.12,4.0,5.0,1.8599999999999999,1.6,-0.115,-0.26,6859.0,7419.0
10620.0,-0.9699999999999704,228.0,232.0,77.0,63.0,0.0,1.0,-16.295,-9.2,4.0,5.0,1.69,2.37,-0.07,-0.08,6898.5,7563.0
10625.0,-0.9600000000000364,227.0,231.0,79.0,71.0,0.0,2.0,-16.67,-9.4,4.0,5.0,3.54,3.88,-0.48,-0.59,6821.0,7411.0
10630.0,-0.9600000000000364,225.0,229.0,87.0,58.0,0.0,5.0,-16.42,-9.45,4.0,5.0,2.52,1.79,-0.1,-0.18,6746.0,7367.0
10635.0,-0.9599999999999227,225.0,229.0,80.0,76.0,0.0,3.0,-16.54,-9.67,4.0,5.0,1.66,1.63,-0.04,-0.05,6875.0,7545.0
10640.0,-0.9600000000000364,225.0,228.0,81.0,93.0,0.0,0.0,-15.74,-9.33,4.0,5.0,2.46,2.69,0.02,0.13,6771.0,7408.0
10645.0,-0.9700000000000273,224.0,228.0,78.0,99.0,0.0,0.0,-14.61,-9.03,4.0,5.0,2.245,2.21,-0.01,0.07,6785.0,7385.0
10650.0,-0.9699999999999136,224.0,228.0,90.0,98.0,0.0,0.0,-7.835,-8.94,4.0,5.0,1.75,1.54,0.065,0.08,6821.5,7527.0
10655.0,-0.9700000000000273,224.0,228.0,95.5,100.0,0.0,0.0,-5.525,-6.19,4.0,5.0,1.6099999999999999,1.8,0.135,0.13,6867.5,7494.0
10660.0,-0.9700000000000273,224.0,228.0,96.0,100.0,0.0,0.0,-5.695,-4.34,4.0,5.0,1.92,2.19,0.15000000000000002,0.19,6851.0,7396.0
10665.0,-0.9700000000000273,224.0,227.0,97.5,100.0,0.0,0.0,-6.165,-5.94,4.0,5.0,1.93,2.03,0.11000000000000001,0.14,6835.0,7403.0
10670.0,-0.9700000000000273,224.0,227.0,100.0,100.0,0.0,0.0,-5.045,-5.91,4.0,5.0,1.72,1.87,0.125,0.1,6804.5,7426.0
10675.0,-0.9699999999999704,224.0,227.0,100.0,100.0,0.0,0.0,-4.975,-5.17,4.0,5.0,1.8599999999999999,1.94,0.165,0.14,6794.0,7392.0
10680.0,-0.9800000000000182,224.0,227.0,100.0,100.0,0.0,0.0,-5.39,-4.55,4.0,5.0,1.56,2.0,0.14,0.1,6789.0,7420.0
10685.0,-0.9800000000000182,225.0,227.0,100.0,100.0,0.0,0.0,-5.05,-3.85,4.0,5.0,1.7,1.91,0.18,0.14,6765.0,7361.0
10690.0,-0.9800000000000182,225.0,227.0,100.0,100.0,0.0,0.0,-5.59,-4.23,4.0,5.0,1.65,1.84,0.17,0.12,6813.0,7398.0
10695.0,-0.9900000000000091,225.0,227.0,100.0,100.0,0.0,0.0,-5.79,-4.71,4.0,5.0,1.54,1.69,0.15,0.125,6791.0,7385.5
10700.0,-0.9900000000000091,225.0,227.0,100.0,100.0,0.0,0.0,-5.77,-4.565,4.0,5.0,1.36,1.685,0.12,0.13,6858.0,7427.5
10705.0,-0.9899999999999523,226.0,227.0,100.0,100.0,0.0,0.0,-5.56,-3.94,4.0,5.0,1.64,2.08,0.12,0.155,6838.0,7385.0
10710.0,-0.9900000000000091,226.0,228.0,100.0,100.0,0.0,0.0,-5.48,-4.165,4.0,5.0,1.78,1.9100000000000001,0.13,0.14,6818.0,7358.5
10715.0,-0.9900000000000091,226.0,228.0,100.0,100.0,0.0,0.0,-5.67,-3.365,4.0,5.0,1.45,1.605,0.1,0.115,6867.0,7414.5
10720.0,-0.9899999999999523,226.0,228.0,100.0,100.0,0.0,0.0,-4.63,-3.0300000000000002,4.0,5.0,1.79,1.79,0.18,0.14500000000000002,6848.0,7397.0
10725.0,-1.0,226.0,228.0,100.0,100.0,0.0,0.0,-3.53,-1.42,4.0,5.0,1.73,1.81,0.16,0.14,6843.0,7367.0
10730.0,-1.0,227.0,228.0,100.0,100.0,0.0,0.0,-3.33,-0.95,4.0,5.0,1.17,1.31,0.07,0.13,6893.0,7434.0
10735.0,-1.0,227.0,228.0,100.0,100.0,0.0,0.0,-3.97,-1.18,4.0,5.0,0.91,0.86,0.12,0.07,6948.0,7517.0
10740.0,-0.9900000000000091,227.0,228.0,100.0,100.0,0.0,0.0,-3.74,-1.15,4.0,5.0,1.2650000000000001,1.34,0.225,0.19,6972.5,7464.0
10745.0,-0.9899999999999523,228.0,229.0,100.0,100.0,0.0,0.0,-3.625,-1.28,4.0,5.0,1.55,1.33,0.19,0.16,6864.5,7376.0
10750.0,-0.9900000000000091,228.0,229.0,100.0,100.0,0.0,0.0,-3.0149999999999997,-1.22,4.0,5.0,0.77,0.75,0.10500000000000001,0.04,6952.0,7521.0
10755.0,-0.9900000000000091,228.0,229.0,99.5,100.0,0.0,0.0,-2.8449999999999998,-1.64,4.0,5.0,0.8,1.14,0.15,0.29,7109.5,7519.0
10760.0,-0.9900000000000091,229.0,230.0,100.0,100.0,0.0,0.0,-2.0949999999999998,-1.15,4.0,5.0,1.315,1.35,0.215,0.18,6895.0,7411.0
10765.0,-0.9800000000000182,229.0,230.0,100.0,100.0,0.0,0.0,-2.56,-1.22,4.0,5.0,1.06,1.14,0.12,0.16,6930.0,7445.0
10770.0,-0.9800000000000182,229.0,231.0,100.0,100.0,0.0,0.0,-2.34,-1.17,4.0,5.0,0.99,1.05,0.18,0.15,6918.0,7463.0
10775.0,-0.9800000000000182,230.0,231.0,100.0,100.0,0.0,0.0,-2.53,-0.67,4.0,5.0,1.08,1.1,0.21,0.16,6912.0,7435.0
10780.0,-0.9800000000000182,230.0,231.0,100.0,100.0,0.0,0.0,-2.53,-0.84,4.0,5.0,1.01,0.8,0.17,0.12,6927.0,7451.0
10785.0,-0.9900000000000091,231.0,232.0,100.0,100.0,0.0,0.0,-2.75,-1.08,4.0,5.0,0.81,0.815,0.15,0.15500000000000003,6994.0,7519.5
10790.0,-0.9900000000000091,231.0,232.0,100.0,100.0,0.0,0.0,-2.26,-0.5700000000000001,4.0,5.0,1.04,0.865,0.18,0.15,6947.0,7465.5
10795.0,-1.0,231.0,232.0,100.0,100.0,0.0,0.0,-1.52,-0.53,4.0,5.0,0.85,0.66,0.17,0.13,6971.0,7498.0
10800.0,-1.0,232.0,233.0,100.0,100.0,0.0,0.0,-1.67,-0.71,4.0,5.0,0.7,0.65,0.14,0.16,7015.0,7536.0
10805.0,-1.0,232.0,233.0,100.0,100.0,0.0,0.0,-1.55,-0.53,4.0,5.0,0.83,0.67,0.2,0.15,6983.0,7506.0
10810.0,-0.9900000000000091,233.0,234.0,100.0,100.0,0.0,0.0,-1.46,-0.53,4.0,5.0,0.7,0.5,0.165,0.14,7012.0,7535.0
10815.0,-0.9800000000000182,233.0,234.0,100.0,100.0,0.0,0.0,-1.37,-0.62,4.0,5.0,0.58,0.55,0.14,0.18,7053.0,7589.0
10820.0,-0.9900000000000091,234.0,234.0,100.0,100.0,0.0,0.0,-1.2,-0.4,4.0,5.0,0.74,0.615,0.18,0.16,7021.0,7537.0
10825.0,-0.9899999999999523,234.0,235.0,100.0,100.0,0.0,0.0,-0.93,-0.22999999999999998,4.0,5.0,0.59,0.47,0.16,0.13,7036.0,7553.0
10830.0,-1.0,233.0,235.0,100.0,100.0,0.0,0.0,-0.97,-0.29,5.0,5.0,0.54,0.41,-0.18,0.15,6384.0,7583.0
10835.0,-1.0,234.0,236.0,100.0,100.0,0.0,0.0,-0.8,-0.36,5.0,5.0,0.47,0.38,0.19,0.15,5967.0,7591.0
10840.0,-1.0,234.0,236.0,100.0,100.0,0.0,0.0,-0.82,-0.24,5.0,5.0,0.41,0.36,0.16,0.15,6004.0,7608.0
10845.0,-0.9900000000000091,235.0,236.0,100.0,100.0,0.0,0.0,-0.6950000000000001,-0.21,5.0,5.0,0.42,0.3,0.14500000000000002,0.14,5996.5,7611.0
10850.0,-0.9900000000000091,235.0,237.0,100.0,100.0,0.0,0.0,-0.66,-0.245,5.0,5.0,0.3,0.215,0.12,0.095,6032.0,7680.5
10855.0,-1.0,236.0,237.0,100.0,100.0,0.0,0.0,-0.76,-0.3,5.0,5.0,0.3,0.23,0.19,0.15,6109.0,7699.0
10860.0,-1.0,236.0,238.0,100.0,100.0,0.0,0.0,-0.7,-0.26,5.0,5.0,0.43,0.28,0.18,0.17,6035.0,7657.0
10865.0,-1.0,237.0,238.0,100.0,100.0,0.0,0.0,-0.22,-0.08,5.0,5.0,0.35,0.27,0.16,0.15,6038.0,7652.0
10870.0,-1.0,237.0,239.0,100.0,100.0,0.0,0.0,-0.27,0.02,5.0,5.0,0.29,0.2,0.15,0.15,6046.0,7661.0
10875.0,-1.0,237.0,239.0,100.0,100.0,0.0,0.0,-0.41000000000000003,-0.019999999999999997,5.0,5.0,0.245,0.14500000000000002,0.155,0.14,6046.0,7677.5
10880.0,-1.0,238.0,239.0,100.0,100.0,0.0,0.0,-0.37,-0.08,5.0,5.0,0.18,0.12,0.13,0.13,6076.0,7701.0
10885.0,-1.0,238.0,240.0,100.0,100.0,0.0,0.0,-0.56,-0.2,5.0,5.0,0.21,0.11,0.14,0.12,6088.0,7720.0
10890.0,-1.0,239.0,240.0,100.0,100.0,0.0,0.0,-0.69,-0.35,5.0,5.0,0.25,0.15,0.14,0.14,6081.0,7708.0
10895.0,-1.0,239.0,240.0,100.0,100.0,0.0,0.0,-0.745,-0.56,5.0,5.0,0.28,0.155,0.12,0.12,6090.5,7716.0
10900.0,-1.0,239.0,241.0,100.0,100.0,0.0,0.0,-0.81,-0.69,5.0,5.0,0.3,0.21,0.12,0.11,6093.0,7743.0
10905.0,-1.0,240.0,241.0,100.0,100.0,0.0,0.0,-1.0,-0.38,5.0,5.0,0.32,0.23,0.14,0.12,6119.0,7764.0
10910.0,-1.0,240.0,241.0,100.0,100.0,0.0,0.0,-1.41,-0.49,5.0,5.0,0.39,0.28,0.1,0.13,6145.0,7777.0
10915.0,-1.0100000000000477,240.0,242.0,100.0,100.0,0.0,0.0,-1.06,-0.65,5.0,5.0,0.5,0.335,0.13,0.11499999999999999,6138.0,7769.5
10920.0,-1.009999999999991,240.5,242.0,100.0,100.0,0.0,0.0,-0.725,-0.87,5.0,5.0,0.485,0.37,0.12,0.12,6130.0,7776.0
10925.0,-1.0,241.0,242.0,100.0,100.0,0.0,0.0,-0.86,-1.02,5.0,5.0,0.41,0.34,0.1,0.09,6156.0,7826.0
10930.0,-1.0,241.0,242.0,100.0,100.0,0.0,0.0,-0.85,-1.05,5.0,5.0,0.37,0.5,0.1,0.14,6196.0,7834.0
10935.0,-1.009999999999991,241.0,243.0,100.0,100.0,0.0,0.0,-0.71,-0.98,5.0,5.0,0.42,0.5700000000000001,0.11,0.11499999999999999,6163.0,7811.0
10940.0,-1.0100000000000477,242.0,243.0,100.0,100.0,0.0,0.0,-0.645,-1.03,5.0,5.0,0.365,0.56,0.10500000000000001,0.09,6183.0,7831.0
10945.0,-1.0,242.0,243.0,100.0,100.0,0.0,0.0,-0.69,-0.81,5.0,5.0,0.34,0.61,0.12,0.13,6191.0,7856.0
10950.0,-1.009999999999991,242.0,244.0,100.0,100.0,0.0,0.0,-0.69,-0.64,5.0,5.0,0.29,0.375,0.13,0.07,6202.0,7875.0
10955.0,-1.009999999999991,243.0,244.0,100.0,100.0,0.0,0.0,-0.74,-0.64,5.0,5.0,0.185,0.31,0.005000000000000001,0.0,6308.0,8030.0
10960.0,-1.0,243.0,244.0,100.0,100.0,0.0,0.0,-0.45,-0.37,5.0,5.0,0.25,0.27,0.27,0.14,6264.0,7938.0
10965.0,-1.009999999999991,243.0,244.0,100.0,100.0,0.0,0.0,0.14,-0.345,5.0,5.0,0.04,0.04,-0.15,-0.18,6413.0,8319.5
10970.0,-1.0199999999999818,243.0,244.0,100.0,100.0,0.0,0.0,0.75,-0.11,5.0,5.0,0.06,0.31,-0.14,0.22,7222.0,8520.0
10975.0,-1.009999999999991,244.0,245.0,100.0,100.0,0.0,0.0,1.87,2.42,5.0,5.0,-0.015000000000000003,0.03,0.21,0.15,6189.0,7837.0
10980.0,-1.0,244.0,245.0,100.0,100.0,0.0,0.0,2.62,3.73,5.0,5.0,-0.33,-0.32,0.16,0.08,6220.0,7914.0
10985.0,-1.0199999999999818,245.0,245.0,100.0,100.0,0.0,0.0,3.19,3.86,5.0,5.0,-0.58,-0.59,0.14,0.17,6291.0,8064.0
10990.0,-1.009999999999991,245.0,246.0,100.0,100.0,0.0,0.0,3.625,3.63,5.0,5.0,-0.915,-1.21,0.135,0.15,6267.0,7932.0
10995.0,-1.0,245.0,246.0,100.0,100.0,0.0,0.0,3.87,2.67,5.0,5.0,-1.11,-1.5,0.12,0.13,6284.0,7933.0
11000.0,-1.0200000000000955,246.0,246.0,100.0,100.0,0.0,0.0,4.52,1.99,5.0,5.0,-1.35,-1.41,0.13,0.12,6285.0,7949.0
11005.0,-1.009999999999991,246.0,247.0,100.0,100.0,0.0,0.0,5.465,2.91,5.0,5.0,-1.3849999999999998,-1.25,0.13,0.12,6292.0,7971.0
11010.0,-1.0,246.0,247.0,100.0,100.0,0.0,0.0,5.81,4.31,5.0,5.0,-1.37,-1.49,0.11,0.15,6321.0,7994.0
11015.0,-1.0199999999999818,246.0,247.0,100.0,100.0,0.0,0.0,6.02,5.39,5.0,5.0,-1.55,-1.64,0.15,0.15,6326.0,7984.0
11020.0,-1.009999999999991,246.0,247.0,100.0,100.0,0.0,0.0,6.405,5.88,5.0,5.0,-1.74,-1.6,0.125,0.13,6321.0,7982.0
11025.0,-1.009999999999991,247.0,247.0,100.0,100.0,0.0,0.0,7.36,6.4350000000000005,5.0,5.0,-1.21,-1.07,0.12,0.08499999999999999,6342.0,8043.0
11030.0,-1.0199999999999818,247.0,247.0,90.0,100.0,0.0,0.0,8.92,7.34,5.0,5.0,-0.91,-0.91,0.08,0.09,6465.0,8232.0
11035.0,-1.009999999999991,247.0,248.0,90.0,100.0,0.0,0.0,9.795,7.87,5.0,5.0,-1.165,-1.11,0.14,0.17,6409.0,8149.0
11040.0,-1.009999999999991,247.0,248.0,87.0,100.0,0.0,0.0,10.46,8.305,5.0,5.0,-1.06,-1.465,0.04,0.14500000000000002,6411.0,8140.0
11045.0,-1.0199999999999818,247.0,248.0,90.0,100.0,0.0,0.0,10.41,8.36,5.0,5.0,-1.78,-1.93,0.15,0.16,6368.0,8090.0
11050.0,-1.0100000000000477,247.0,248.0,93.0,100.0,0.0,0.0,10.055,7.89,5.0,5.0,-1.935,-1.96,0.10500000000000001,0.16,6336.0,8043.0
11055.0,-1.009999999999991,247.0,248.0,92.0,100.0,0.0,0.0,9.63,7.5600000000000005,5.0,5.0,-1.71,-1.7650000000000001,0.11,0.125,6355.0,8085.0
11060.0,-1.0200000000000955,247.0,248.0,94.0,100.0,0.0,0.0,8.98,6.62,5.0,5.0,-1.86,-2.12,0.12,0.17,6373.0,8084.0
11065.0,-1.009999999999991,247.0,248.0,95.5,100.0,0.0,0.0,8.629999999999999,5.48,5.0,5.0,-2.385,-2.97,0.105,0.19,6328.5,7998.0
11070.0,-1.009999999999991,247.0,248.0,98.0,100.0,0.0,0.0,8.64,5.495,5.0,5.0,-2.66,-3.1,0.1,0.11000000000000001,6310.0,7974.0
11075.0,-1.0199999999999818,247.0,247.0,99.0,100.0,0.0,0.0,8.87,5.13,5.0,5.0,-2.84,-3.05,-0.08,0.04,6288.0,7955.0
11080.0,-1.0,246.0,247.0,99.0,100.0,0.0,0.0,9.04,3.22,5.0,5.0,-2.22,-2.08,0.1,0.11,6292.0,7998.0
11085.0,-1.0200000000000955,246.0,247.0,99.0,100.0,0.0,0.0,7.42,2.9,5.0,5.0,-2.33,-2.53,0.1,0.19,6323.0,7998.0
11090.0,-1.0199999999999818,246.0,247.0,100.0,100.0,0.0,0.0,6.42,2.72,5.0,5.0,-2.53,-2.72,0.11,0.14,6288.0,7939.0
11095.0,-1.0100000000000477,246.0,247.0,100.0,100.0,0.0,0.0,6.93,1.5,5.0,5.0,-2.19,-2.16,0.09,0.11499999999999999,6297.0,7959.5
11100.0,-1.0199999999999818,246.0,247.0,100.0,100.0,0.0,0.0,5.73,0.79,5.0,5.0,-2.08,-1.94,0.11,0.13,6318.0,7980.0
11105.0,-1.0199999999999818,246.0,247.0,100.0,100.0,0.0,0.0,5.08,0.55,5.0,5.0,-1.91,-1.83,0.1,0.14,6298.0,7961.0
11110.0,-1.0200000000000387,246.0,247.0,100.0,100.0,0.0,0.0,5.18,0.33,5.0,5.0,-1.78,-1.5750000000000002,0.09,0.135,6326.0,7970.5
11115.0,-1.0199999999999818,246.0,247.0,100.0,100.0,0.0,0.0,3.95,1.07,5.0,5.0,-1.69,-1.42,0.1,0.14,6307.0,7968.0
11120.0,-1.0199999999999818,246.0,247.0,100.0,100.0,0.0,0.0,3.94,0.46,5.0,5.0,-1.52,-1.16,0.06,0.11,6325.0,7977.0
11125.0,-1.009999999999991,247.0,248.0,100.0,100.0,0.0,0.0,3.31,0.44500000000000006,5.0,5.0,-1.25,-1.08,-0.01,0.13,6342.0,7984.0
11130.0,-1.0199999999999818,247.0,248.0,100.0,100.0,0.0,0.0,3.11,1.09,5.0,5.0,-1.37,-1.12,0.0,0.13,6315.0,7965.0
11135.0,-1.0199999999999818,247.0,248.0,100.0,100.0,0.0,0.0,2.98,-0.09,5.0,5.0,-1.17,-0.9,0.02,0.11,6298.0,7974.0
11140.0,-1.009999999999991,247.0,248.0,100.0,100.0,0.0,0.0,1.7,-0.1,5.0,5.0,-1.28,-0.705,0.08,0.11,6297.0,7989.5
11145.0,-1.0200000000000955,247.0,249.0,100.0,100.0,0.0,0.0,1.7,0.34,5.0,5.0,-0.99,-0.67,0.13,0.11,6317.0,8021.0
11150.0,-1.009999999999991,247.0,249.0,100.0,100.0,0.0,0.0,1.275,-0.41,5.0,5.0,-0.9550000000000001,-0.51,0.09,0.12,6303.5,7984.0
11155.0,-1.0199999999999818,247.0,249.0,100.0,100.0,0.0,0.0,-0.12,-0.27,5.0,5.0,-0.69,-0.37,0.09,0.09,6302.0,8013.0
11160.0,-1.0199999999999818,248.0,249.0,100.0,100.0,0.0,0.0,0.69,-0.25,5.0,5.0,-0.43,-0.19,0.13,0.1,6344.0,8040.0
11165.0,-1.0199999999999818,248.0,250.0,100.0,100.0,0.0,0.0,0.30000000000000004,-0.455,5.0,5.0,-0.22999999999999998,-0.12,0.065,0.095,6370.0,8085.5
11170.0,-1.0199999999999818,248.0,250.0,100.0,100.0,0.0,0.0,-0.1,-0.45,5.0,5.0,-0.22,-0.02,0.16,0.14,6369.0,8039.0
11175.0,-1.0199999999999818,249.0,250.0,100.0,100.0,0.0,0.0,-0.32,-0.74,5.0,5.0,-0.07,0.1,0.1,0.1,6330.0,8030.0
11180.0,-1.0300000000000864,249.0,251.0,100.0,100.0,0.0,0.0,-0.5549999999999999,-0.8,5.0,5.0,0.034999999999999996,0.12,0.095,0.08,6353.5,8071.0
11185.0,-1.0199999999999818,249.0,251.0,100.0,100.0,0.0,0.0,-0.65,-0.59,5.0,5.0,0.14,0.25,0.11,0.11,6369.0,8078.0
11190.0,-1.0299999999999727,249.0,251.0,100.0,100.0,0.0,0.0,-0.74,-0.665,5.0,5.0,0.23,0.325,0.1,0.1,6365.0,8069.0
11195.0,-1.0199999999999818,250.0,251.0,100.0,100.0,0.0,0.0,-0.73,-0.73,5.0,5.0,0.29,0.39,0.1,0.09,6370.0,8078.0
11200.0,-1.0199999999999818,250.0,252.0,100.0,100.0,0.0,0.0,-0.92,-0.71,5.0,5.0,0.32,0.35,0.08,0.08,6380.0,8102.0
11205.0,-1.0300000000000296,250.0,252.0,100.0,100.0,0.0,0.0,-1.355,-0.64,5.0,5.0,0.38,0.42,0.1,0.1,6409.5,8127.0
11210.0,-1.0199999999999818,250.0,252.0,100.0,100.0,0.0,0.0,-1.6,-0.53,5.0,5.0,0.54,0.52,0.09,0.1,6391.0,8099.0
11215.0,-1.0300000000000296,251.0,252.0,100.0,100.0,0.0,0.0,-1.52,-0.48,5.0,5.0,0.56,0.43,0.08,0.08,6397.0,8112.0
11220.0,-1.0199999999999818,251.0,252.0,100.0,100.0,0.0,0.0,-1.84,-0.51,5.0,5.0,0.55,0.43,0.05,0.08,6437.0,8178.0
11225.0,-1.0299999999999727,251.0,253.0,100.0,88.5,0.0,23.0,-2.22,-0.23,5.0,5.0,0.9,0.575,0.12,-0.045000000000000005,6411.0,8091.5
11230.0,-1.0299999999999727,251.0,251.0,80.5,25.0,24.0,100.0,-1.9749999999999999,0.14,5.0,5.0,0.99,0.46,-0.13,-1.39,6362.5,7831.0
11235.0,-1.0199999999999818,249.0,246.0,69.0,69.0,100.0,100.0,-1.75,-0.13,0.0,0.0,0.76,0.28,-1.69,-1.7,6563.0,8552.0
11240.0,-1.0300000000000864,243.0,242.0,0.0,0.0,100.0,100.0,-1.06,-0.33499999999999996,0.0,4.0,0.56,0.135,-1.91,-1.37,6692.0,8240.0
11245.0,-1.0299999999999727,239.5,239.0,0.0,0.0,100.0,100.0,-0.925,-0.78,4.0,4.0,0.29500000000000004,0.13,-1.395,-1.41,6186.0,7715.0
11250.0,-1.0199999999999818,235.0,233.0,0.0,0.0,100.0,100.0,-1.29,-0.93,4.0,4.0,0.49,0.38,-2.14,-2.47,6074.0,7888.0
11255.0,-1.0199999999999818,229.0,227.0,0.0,0.0,100.0,100.0,-1.1,-1.13,4.0,4.0,0.48,0.21,-1.64,-1.29,6159.0,7812.0
11260.0,-1.0199999999999818,226.0,225.0,0.0,0.0,100.0,100.0,-2.11,-2.13,0.0,4.0,0.15,0.13,-0.91,-1.09,6924.0,7281.0
11265.0,-1.0200000000000955,222.0,219.0,0.0,69.0,100.0,100.0,-2.56,-1.7,3.0,0.0,0.28,0.51,-1.79,-2.29,7009.0,7531.0
11270.0,-1.0299999999999727,213.5,213.0,0.0,69.0,100.0,100.0,-1.775,-1.44,3.0,0.0,0.51,0.75,-2.395,-2.19,7127.5,8654.0
