dist,delta_t,ref_speed,drv_speed,ref_throttle,drv_throttle,ref_brake,drv_brake,ref_steering,drv_steering,ref_gear,drv_gear,ref_glat,drv_glat,ref_glong,drv_glong,ref_rpm,drv_rpm
2835.0,6.350000000000094,270.0,265.5,100.0,100.0,0.0,0.0,-0.255,-1.43,5.0,5.0,0.47,0.985,0.195,0.245,6884.0,6760.5
2840.0,6.362500000000203,270.75,266.0,100.0,100.0,0.0,0.0,-0.29,-1.43,5.0,5.0,0.365,0.96,0.205,0.26,6892.75,6774.0
2845.0,6.350000000000044,271.0,266.25,100.0,100.0,0.0,0.0,-0.4975,-1.2575,5.0,5.0,0.3,0.86,0.1825,0.2475,6911.75,6790.25
2850.0,6.358333333333384,271.5,267.0,100.0,100.0,0.0,0.0,-0.8,-0.8233333333333334,5.0,5.0,0.3,0.7366666666666666,0.195,0.25666666666666665,6914.5,6807.333333333333
2855.0,6.362500000000047,272.0,268.0,100.0,100.0,0.0,0.0,-1.185,-0.34,5.0,5.0,0.345,0.67,0.2,0.27,6927.75,6818.0
2860.0,6.354166666666892,272.25,268.0,100.0,100.0,0.0,0.0,-1.585,-0.21000000000000002,5.0,5.0,0.4575,0.5866666666666667,0.205,0.25,6935.75,6822.333333333333
2865.0,6.362500000000004,273.0,268.75,100.0,100.0,0.0,0.0,-1.63,-0.17,5.0,5.0,0.54,0.42000000000000004,0.18,0.25,6950.0,6847.75
2870.0,6.362500000000118,273.0,269.0,100.0,100.0,0.0,0.0,-1.63,-0.15,5.0,5.0,0.6525000000000001,0.32,0.17,0.25,6957.5,6861.0
2875.0,6.366666666666667,273.0,270.0,100.0,100.0,0.0,0.0,-1.63,-0.16,5.0,5.0,0.68,0.25,0.18,0.26,6961.0,6869.333333333333
2880.0,6.362500000000182,274.0,270.75,100.0,100.0,0.0,0.0,-1.63,-0.45,5.0,5.0,0.7250000000000001,0.245,0.18,0.2675,6988.0,6890.5
2885.0,6.362499999999962,274.0,271.0,100.0,100.0,0.0,0.0,-1.63,-1.13,5.0,5.0,0.795,0.3,0.17250000000000001,0.22,6984.0,6906.0
2890.0,6.366666666666852,275.0,272.0,100.0,100.0,0.0,0.0,-1.63,-1.8266666666666667,5.0,5.0,0.76,0.45,0.15,0.23,6993.0,6910.333333333333
2895.0,6.362500000000139,275.0,272.75,100.0,100.0,0.0,0.0,-1.6,-2.0475,5.0,5.0,0.7749999999999999,0.57,0.18,0.2225,7014.0,6939.0
2900.0,6.362500000000132,275.0,273.0,100.0,100.0,0.0,0.0,-1.6,-2.03,5.0,5.0,0.73,0.66,0.14750000000000002,0.22,7031.0,6964.0
2905.0,6.362499999999912,276.0,273.25,100.0,100.0,0.0,0.0,-1.52,-2.0275,5.0,5.0,0.93,0.8175,0.19,0.245,7026.0,6969.0
2910.0,6.370833333333472,276.0,274.0,100.0,100.0,0.0,0.0,-1.3375000000000001,-2.023333333333333,5.0,5.0,0.9299999999999999,0.9933333333333334,0.185,0.24333333333333335,7014.75,6979.0
2915.0,6.366666666666845,276.6666666666667,275.0,100.0,100.0,0.0,0.0,-1.3,-1.69,5.0,5.0,0.8933333333333333,1.19,0.16333333333333333,0.22,7026.333333333333,6973.0
2920.0,6.3625000000000895,277.0,275.0,100.0,100.0,0.0,0.0,-1.3,-1.335,5.0,5.0,0.91,1.0825,0.13,0.0,7031.0,6968.0
2925.0,6.362499999999983,277.0,275.0,100.0,100.0,0.0,0.0,-1.3,-0.8400000000000001,5.0,5.0,0.7825,0.855,0.145,0.19,7041.0,6979.5
2930.0,6.375000000000092,277.0,275.0,50.0,100.0,0.0,0.0,-1.3,-0.51,5.0,5.0,0.79,0.7,-0.04999999999999999,0.18,6960.5,6992.0
2935.0,6.375000000000199,277.0,276.0,75.0,100.0,0.0,0.0,-1.3,-0.5,0.0,5.0,0.7675000000000001,0.6375000000000001,-0.215,0.17,6555.25,6998.25
2940.0,6.36250000000004,277.0,276.0,100.0,100.0,0.0,0.0,-1.3,-0.585,6.0,5.0,0.6825,0.525,0.1875,0.17,6084.25,7015.0
2945.0,6.362500000000054,277.5,276.75,100.0,100.0,0.0,0.0,-1.26,-0.865,6.0,5.0,0.76,0.4875,0.14,0.1775,6097.5,7029.5
2950.0,6.375000000000043,278.0,277.0,100.0,100.0,0.0,0.0,-1.1,-1.565,6.0,5.0,0.8,0.5700000000000001,0.13,0.175,6094.25,7040.0
2955.0,6.37500000000027,278.0,277.5,100.0,100.0,0.0,0.0,-0.89,-1.955,6.0,5.0,0.71,0.6499999999999999,0.1,0.165,6099.0,7047.0
2960.0,6.370833333333358,278.0,278.0,100.0,100.0,0.0,0.0,-0.86,-2.105,6.0,5.0,0.6766666666666666,0.76,0.1,0.14,6117.333333333333,7060.75
2965.0,6.362500000000125,278.75,278.0,100.0,100.0,0.0,0.0,-0.86,-1.78,6.0,5.0,0.6925,0.92,0.1,0.16,6110.5,7069.0
2970.0,6.362499999999997,279.0,278.0,100.0,100.0,0.0,0.0,-0.86,-1.3824999999999998,6.0,5.0,0.58,0.9724999999999999,0.07,0.1375,6124.0,7061.5
2975.0,6.37083333333355,279.0,278.6666666666667,100.0,100.0,0.0,0.0,-0.86,-1.28,6.0,5.0,0.59,0.86,0.0925,0.11666666666666667,6136.25,7075.0
2980.0,6.375,279.0,279.0,100.0,100.0,0.0,0.0,-0.86,-1.27,6.0,5.0,0.6,0.77,0.1,0.14,6136.5,7104.0
2985.0,6.375000000000114,279.0,278.25,100.0,25.0,0.0,0.0,-0.86,-1.27,6.0,0.0,0.6025,0.84,0.0925,-0.11000000000000001,6136.0,6569.0
2990.0,6.375,280.0,279.0,100.0,100.0,0.0,0.0,-0.83,-1.26,6.0,6.0,0.58,0.8200000000000001,0.08,0.16,6136.0,6102.0
2995.0,6.362500000000182,280.0,279.0,100.0,100.0,0.0,0.0,-0.765,-1.22,6.0,6.0,0.535,0.8225,0.06,0.1375,6140.5,6125.5
3000.0,6.3624999999999545,280.0,279.0,100.0,100.0,0.0,0.0,-0.75,-1.12,6.0,6.0,0.5075000000000001,0.79,0.075,0.13,6151.5,6123.0
3005.0,6.375000000000185,280.0,279.5,100.0,100.0,0.0,0.0,-0.75,-0.87,6.0,6.0,0.5,0.735,0.08,0.11499999999999999,6153.0,6131.0
3010.0,6.375000000000071,280.0,280.0,100.0,100.0,0.0,0.0,-0.7475,-0.56,6.0,6.0,0.475,0.6174999999999999,0.07250000000000001,0.10500000000000001,6155.5,6140.25
3015.0,6.3750000000001705,280.5,280.0,100.0,100.0,0.0,0.0,-0.675,-0.33,6.0,6.0,0.46,0.53,0.065,0.13,6164.0,6149.0
3020.0,6.374999999999957,281.0,280.0,100.0,100.0,0.0,0.0,-0.4525,-0.0050000000000000044,6.0,6.0,0.445,0.4175,0.07250000000000001,0.11,6168.75,6157.75
3025.0,6.362500000000139,281.0,280.5,100.0,100.0,0.0,0.0,0.07,0.215,6.0,6.0,0.3675,0.295,0.065,0.125,6168.0,6161.0
3030.0,6.362500000000139,281.0,281.0,100.0,100.0,0.0,0.0,0.53,0.47250000000000003,6.0,6.0,0.235,0.1425,0.060000000000000005,0.125,6169.5,6165.75
3035.0,6.362500000000125,281.0,281.0,100.0,100.0,0.0,0.0,0.99,0.63,6.0,6.0,0.04250000000000001,0.06,0.07,0.12,6171.0,6167.0
3040.0,6.374999999999915,281.0,281.0,100.0,100.0,0.0,0.0,1.09,0.6950000000000001,6.0,6.0,-0.12,-0.08499999999999999,0.04,0.095,6172.0,6165.0
3045.0,6.375000000000142,281.0,281.75,100.0,100.0,0.0,0.0,0.72,0.55,6.0,6.0,-0.2725,-0.16,0.07,0.07250000000000001,6171.75,6168.0
3050.0,6.375000000000142,281.5,282.0,100.0,100.0,0.0,0.0,0.71,0.48,6.0,6.0,-0.325,-0.18,0.060000000000000005,0.09,6179.5,6175.0
3055.0,6.375000000000128,282.0,282.0,100.0,100.0,0.0,0.0,1.0899999999999999,0.35,6.0,6.0,-0.4525,-0.1825,0.05,0.10250000000000001,6186.5,6201.0
3060.0,6.362499999999983,282.0,282.0,100.0,100.0,0.0,0.0,1.4675,0.205,6.0,6.0,-0.5850000000000001,-0.215,0.0475,0.1,6183.5,6190.5
3065.0,6.362500000000097,282.0,282.0,100.0,100.0,0.0,0.0,1.4849999999999999,-0.02250000000000002,6.0,6.0,-0.65,-0.16499999999999998,0.05,0.0675,6192.0,6185.25
3070.0,6.36250000000021,282.0,282.0,100.0,100.0,0.0,0.0,1.1575,-0.13,6.0,6.0,-0.64,-0.11,0.045,0.08,6207.25,6193.0
3075.0,6.366666666666745,282.0,283.0,100.0,100.0,0.0,0.0,0.69,0.2033333333333333,6.0,6.0,-0.74,-0.09999999999999999,0.06,0.08,6203.0,6220.333333333333
3080.0,6.374999999999986,282.0,283.0,100.0,100.0,0.0,0.0,0.26749999999999996,0.565,6.0,6.0,-0.65,-0.16499999999999998,0.0525,0.07750000000000001,6193.5,6215.25
3085.0,6.375000000000085,282.0,283.0,100.0,100.0,0.0,0.0,-0.195,0.59,6.0,6.0,-0.48,-0.2,0.03,0.08,6197.0,6212.0
3090.0,6.375000000000199,282.0,283.0,100.0,99.0,0.0,0.0,-0.5449999999999999,0.7675,6.0,6.0,-0.29500000000000004,-0.2725,0.0375,0.0775,6198.25,6213.75
3095.0,6.375000000000085,282.0,283.0,100.0,82.5,0.0,0.0,-0.68,0.97,6.0,6.0,-0.15,-0.32999999999999996,0.02,0.04000000000000001,6202.0,6209.5
3100.0,6.362500000000054,282.0,283.0,100.0,49.5,0.0,0.0,-0.38,0.9175,6.0,6.0,-0.01,-0.365,0.02,-0.019999999999999997,6217.0,6197.75
3105.0,6.36250000000004,282.0,283.0,100.0,28.0,0.0,0.0,0.24000000000000005,0.52,6.0,6.0,0.0,-0.37,0.0,-0.08,6210.25,6188.0
3110.0,6.362500000000267,282.0,283.0,100.0,13.75,0.0,0.0,0.62,0.395,6.0,6.0,-0.07,-0.3925,-0.01,-0.16499999999999998,6225.0,6160.25
3115.0,6.36250000000004,282.0,282.5,100.0,3.5,0.0,0.0,0.6074999999999999,0.525,6.0,6.0,-0.11,-0.345,-0.0175,-0.25,6236.5,6128.5
3120.0,6.362500000000054,282.0,282.0,100.0,0.0,0.0,0.0,0.57,0.9400000000000001,6.0,6.0,-0.08,-0.215,-0.12000000000000001,-0.28250000000000003,6321.0,6108.75
3125.0,6.375000000000043,282.0,281.0,100.0,0.0,0.0,0.0,0.57,2.09,6.0,6.0,-0.08750000000000001,-0.0875,-0.07250000000000001,-0.2525,6556.25,6069.0
3130.0,6.37500000000027,282.0,280.5,100.0,0.0,0.0,0.0,0.37,2.865,6.0,6.0,-0.43,-0.33999999999999997,0.29,-0.27,6349.0,6062.5
3135.0,6.375000000000043,283.0,280.0,100.0,0.0,0.0,0.0,-0.3425,2.6500000000000004,6.0,6.0,-0.5075000000000001,-0.6375000000000001,0.07,-0.3025,6228.5,6066.5
3140.0,6.366666666666767,283.0,279.0,100.0,0.0,0.0,0.0,-1.0633333333333335,1.73,6.0,6.0,-0.2866666666666667,-0.51,0.023333333333333338,-0.29,6246.666666666667,6047.0
3145.0,6.362499999999997,283.0,278.75,100.0,0.0,0.0,0.0,-1.05,1.3225,6.0,6.0,-0.23,-0.2625,0.09,-0.2475,6278.0,6023.0
3150.0,6.37083333333355,283.0,278.0,100.0,0.0,0.0,0.0,-0.99,1.7466666666666666,6.0,6.0,-0.12000000000000001,-0.25,0.055,-0.2633333333333333,6238.75,5965.666666666667
3155.0,6.375,283.0,277.0,100.0,0.0,0.0,0.0,-0.76,2.44,6.0,6.0,-0.019999999999999997,-0.57,0.07,-0.27,6250.5,5966.0
